eventid,iyear,imonth,iday,country_txt,region_txt,city,latitude,longitude,attacktype1_txt,nkill,nwound
1.98008E+11,1980,8,30,Philippines,Southeast Asia,Baguio,16.41639,120.59306,Facility/Infrastructure Attack,,
1.98009E+11,1980,9,5,Thailand,Southeast Asia,Phrasaeng district,8.568333,99.248333,Facility/Infrastructure Attack,1,0
1.98009E+11,1980,9,8,Philippines,Southeast Asia,Manila,14.596051,120.978666,Facility/Infrastructure Attack,0,0
1.98009E+11,1980,9,8,Thailand,Southeast Asia,Sadao,6.644775,100.400328,Unknown,2,0
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Makati City,14.549431,121.033592,Facility/Infrastructure Attack,0,0
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,0
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Manila,14.596051,120.978666,Facility/Infrastructure Attack,0,0
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,0
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,0
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,4
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,4
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,,
1.98009E+11,1980,9,12,Philippines,Southeast Asia,Manila,14.596051,120.978666,Unknown,1,14
1.98009E+11,1980,9,18,Philippines,Southeast Asia,Quezon City,14.67428,121.057495,Bombing/Explosion,0,0
1.98009E+11,1980,9,18,Philippines,Southeast Asia,Quezon City,14.67428,121.057495,Bombing/Explosion,0,0
1.98009E+11,1980,9,21,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Bombing/Explosion,1,13
1.98009E+11,1980,9,22,Philippines,Southeast Asia,Carmen,,,Bombing/Explosion,11,76
1.98009E+11,1980,9,27,Thailand,Southeast Asia,Tambon Dhung Luang,8.612029,99.345112,Unknown,7,3
1.9801E+11,1980,10,0,Philippines,Southeast Asia,Matuguinao,12.14432,124.885109,Armed Assault,5,2
1.9801E+11,1980,10,2,Thailand,Southeast Asia,Chaiyaphum,15.810556,102.028889,Bombing/Explosion,5,5
1.9801E+11,1980,10,4,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,10
1.9801E+11,1980,10,4,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,10
1.9801E+11,1980,10,4,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,10
1.9801E+11,1980,10,4,Philippines,Southeast Asia,Angeles,15.153002,120.591942,Bombing/Explosion,0,10
1.9801E+11,1980,10,4,Philippines,Southeast Asia,Tagaytay,14.098629,120.940349,Bombing/Explosion,0,10
1.9801E+11,1980,10,19,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,20
1.98012E+11,1980,12,3,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,6,20
1.98012E+11,1980,12,16,Philippines,Southeast Asia,San Fernando,,,Assassination,1,0
1.98012E+11,1980,12,27,Philippines,Southeast Asia,General Santos,6.11622,125.169395,Bombing/Explosion,7,22
1.98101E+11,1981,1,10,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,2,75
1.98101E+11,1981,1,27,Philippines,Southeast Asia,Lumba Bayabao,7.887379,124.388887,Assassination,10,0
1.98101E+11,1981,1,29,Philippines,Southeast Asia,Unknown,,,Unknown,16,0
1.98101E+11,1981,1,29,Philippines,Southeast Asia,Unknown,,,Bombing/Explosion,,
1.98102E+11,1981,2,9,Philippines,Southeast Asia,Unknown,,,Facility/Infrastructure Attack,11,26
1.98102E+11,1981,2,10,Philippines,Southeast Asia,Unknown,8.057028,123.791362,Unknown,20,0
1.98102E+11,1981,2,10,Philippines,Southeast Asia,Picong,,,Facility/Infrastructure Attack,4,0
1.98102E+11,1981,2,17,Thailand,Southeast Asia,Unknown,6.384576,101.502075,Bombing/Explosion,0,0
1.98102E+11,1981,2,18,Thailand,Southeast Asia,Raman district,6.478333,101.424167,Facility/Infrastructure Attack,0,0
1.98102E+11,1981,2,19,Philippines,Southeast Asia,Sumisip,6.41871,121.972443,Bombing/Explosion,16,4
1.98102E+11,1981,2,20,Thailand,Southeast Asia,Bannang Sata district,6.242799,101.297732,Armed Assault,14,11
1.98103E+11,1981,3,16,Philippines,Southeast Asia,Lamitan,,,Bombing/Explosion,2,9
1.98103E+11,1981,3,28,Indonesia,Southeast Asia,Jakarta,-6.208821,106.846046,Hijacking,4,0
1.98103E+11,1981,3,28,Philippines,Southeast Asia,Montevista,7.694013,125.989145,Armed Assault,7,0
1.98103E+11,1981,3,28,Philippines,Southeast Asia,Bagumbayan,,,Armed Assault,14,16
1.98104E+11,1981,4,20,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Bombing/Explosion,13,161
1.98104E+11,1981,4,24,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Unknown,2,2
1.98105E+11,1981,5,6,Philippines,Southeast Asia,Bantuan,,,Hostage Taking (Kidnapping),0,1
1.98105E+11,1981,5,19,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Bombing/Explosion,4,47
1.98105E+11,1981,5,20,Philippines,Southeast Asia,Unknown,6.633477,124.600515,Armed Assault,6,2
1.98106E+11,1981,6,4,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Hostage Taking (Kidnapping),,
1.98106E+11,1981,6,6,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.98106E+11,1981,6,6,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,40
1.98106E+11,1981,6,6,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.98106E+11,1981,6,6,Philippines,Southeast Asia,Carranglan,,,Hostage Taking (Barricade Incident),0,0
1.98106E+11,1981,6,7,Philippines,Southeast Asia,Santa Rita,,,Unknown,5,0
1.98106E+11,1981,6,9,Philippines,Southeast Asia,Lupi,,,Hostage Taking (Barricade Incident),,
1.98106E+11,1981,6,12,Philippines,Southeast Asia,Bansala,,,Unknown,14,0
1.98106E+11,1981,6,15,Philippines,Southeast Asia,Unknown,,,Unknown,17,0
1.98106E+11,1981,6,16,Philippines,Southeast Asia,West Kabayagan,,,Facility/Infrastructure Attack,,
1.98106E+11,1981,6,16,Philippines,Southeast Asia,East Kabayagan,,,Facility/Infrastructure Attack,,
1.98106E+11,1981,6,18,Philippines,Southeast Asia,Tuburan,,,Unknown,4,1
1.98106E+11,1981,6,19,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Hostage Taking (Kidnapping),,
1.98106E+11,1981,6,19,Philippines,Southeast Asia,Llorente,11.41194,125.54583,Unknown,5,6
1.98106E+11,1981,6,19,Philippines,Southeast Asia,Unknown,6.054022,120.999705,Unknown,,
1.98107E+11,1981,7,23,Thailand,Southeast Asia,Wiang Sa district,8.612029,99.345112,Bombing/Explosion,,
1.98107E+11,1981,7,25,Thailand,Southeast Asia,Unknown,9.001111,99.039444,Bombing/Explosion,0,0
1.98107E+11,1981,7,26,Thailand,Southeast Asia,Unknown,8.391111,99.821944,Bombing/Explosion,,
1.98108E+11,1981,8,4,Thailand,Southeast Asia,Phu Krasaeng,,,Hostage Taking (Barricade Incident),0,0
1.98108E+11,1981,8,8,Philippines,Southeast Asia,Langam,7.358751,125.871174,Armed Assault,,
1.98108E+11,1981,8,9,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.98108E+11,1981,8,19,Thailand,Southeast Asia,Khuan Nong Khwa,8.094805,99.932066,Facility/Infrastructure Attack,0,0
1.98109E+11,1981,9,10,Thailand,Southeast Asia,Palian,7.286898,99.857142,Armed Assault,3,1
1.98109E+11,1981,9,13,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,8
1.98109E+11,1981,9,24,Thailand,Southeast Asia,Chiang Rai,19.907104,99.830988,Unknown,3,2
1.9811E+11,1981,10,15,Thailand,Southeast Asia,Nakhon Si Thammarat,8.430398,99.963122,Bombing/Explosion,1,6
1.9811E+11,1981,10,28,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,2
1.9811E+11,1981,10,28,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.98111E+11,1981,11,1,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Armed Assault,4,4
1.98112E+11,1981,12,1,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.98201E+11,1982,1,20,Thailand,Southeast Asia,Huai Yot,7.806471,99.589604,Facility/Infrastructure Attack,,
1.98202E+11,1982,2,10,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Bombing/Explosion,1,21
1.98202E+11,1982,2,19,Philippines,Southeast Asia,Unknown,17.555726,120.838718,Armed Assault,5,6
1.98202E+11,1982,2,21,Myanmar,Southeast Asia,Mawlamyine district,15.748584,97.793203,Bombing/Explosion,3,0
1.98202E+11,1982,2,21,Philippines,Southeast Asia,Lambunao,,,Facility/Infrastructure Attack,7,5
1.98202E+11,1982,2,21,Philippines,Southeast Asia,Lambunao,,,Armed Assault,7,0
1.98205E+11,1982,5,0,Philippines,Southeast Asia,Dumalinao,7.818905,123.366468,Assassination,9,0
1.98205E+11,1982,5,9,Philippines,Southeast Asia,Unknown,17.555726,120.838718,Assassination,1,0
1.98205E+11,1982,5,9,Philippines,Southeast Asia,Unknown,17.555726,120.838718,Hostage Taking (Kidnapping),,
1.98205E+11,1982,5,9,Philippines,Southeast Asia,Unknown,17.555726,120.838718,Facility/Infrastructure Attack,,
1.98205E+11,1982,5,9,Philippines,Southeast Asia,Unknown,,,Unknown,2,5
1.98205E+11,1982,5,10,Philippines,Southeast Asia,Zamboanga city,6.929089,122.07885,Bombing/Explosion,5,0
1.98205E+11,1982,5,10,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,20
1.98205E+11,1982,5,10,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,20
1.98205E+11,1982,5,10,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,2,20
1.98205E+11,1982,5,10,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,2,10
1.98205E+11,1982,5,10,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,5
1.98205E+11,1982,5,10,Philippines,Southeast Asia,Zamboanga city,6.929089,122.07885,Bombing/Explosion,0,5
1.98205E+11,1982,5,10,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,2
1.98205E+11,1982,5,22,Philippines,Southeast Asia,Alamada,7.332382,124.567276,Armed Assault,12,0
1.98205E+11,1982,5,23,Philippines,Southeast Asia,Bayog,,,Unknown,23,0
1.98205E+11,1982,5,28,Philippines,Southeast Asia,Josefina,8.208109,123.540173,Unknown,11,0
1.98205E+11,1982,5,31,Philippines,Southeast Asia,Unknown,,,Unknown,0,15
1.98206E+11,1982,6,0,Philippines,Southeast Asia,Malangas,7.629752,123.031662,Assassination,2,0
1.98206E+11,1982,6,0,Philippines,Southeast Asia,Unknown,6.750046,125.35626,Assassination,1,0
1.98207E+11,1982,7,21,Philippines,Southeast Asia,Manila,14.596051,120.978666,Assassination,1,1
1.98207E+11,1982,7,23,Philippines,Southeast Asia,Digos,6.750046,125.35626,Assassination,2,1
1.98208E+11,1982,8,3,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Armed Assault,,
1.98208E+11,1982,8,5,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Armed Assault,12,0
1.98208E+11,1982,8,9,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Bombing/Explosion,0,10
1.98209E+11,1982,9,0,Philippines,Southeast Asia,Maydolong,11.501172,125.501514,Assassination,1,0
1.98209E+11,1982,9,9,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,
1.98209E+11,1982,9,12,Philippines,Southeast Asia,Lugus,5.703998,120.819268,Unknown,12,1
1.98209E+11,1982,9,16,Philippines,Southeast Asia,Prosperidad,,,Assassination,5,0
1.98209E+11,1982,9,19,Philippines,Southeast Asia,Manila,14.596051,120.978666,Facility/Infrastructure Attack,,
1.98209E+11,1982,9,22,Philippines,Southeast Asia,Manila,14.596051,120.978666,Facility/Infrastructure Attack,0,0
1.98209E+11,1982,9,25,Philippines,Southeast Asia,Lupi,,,Armed Assault,2,0
1.98209E+11,1982,9,25,Philippines,Southeast Asia,Lebak,6.633826,124.067887,Armed Assault,3,0
1.98209E+11,1982,9,28,Myanmar,Southeast Asia,Rangoon,16.887781,96.149559,Hijacking,,
1.98212E+11,1982,12,2,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,1,20
1.98212E+11,1982,12,25,Philippines,Southeast Asia,Malaybalay,8.154547,125.133301,Unknown,2,0
1.98212E+11,1982,12,26,Philippines,Southeast Asia,Pagadian,7.825203,123.437378,Bombing/Explosion,6,70
1.98212E+11,1982,12,26,Philippines,Southeast Asia,Pagadian,7.825203,123.437378,Bombing/Explosion,3,33
1.98301E+11,1983,1,12,Malaysia,Southeast Asia,Kuala Lumpur,3.138943,101.691315,Facility/Infrastructure Attack,0,0
1.98302E+11,1983,2,4,Philippines,Southeast Asia,Unknown,7.447973,125.810009,Armed Assault,16,0
1.98302E+11,1983,2,14,Myanmar,Southeast Asia,Onbinkwin,13.95,98.333333,Armed Assault,0,0
1.98303E+11,1983,3,19,Philippines,Southeast Asia,Unknown,,,Armed Assault,4,0
1.98304E+11,1983,4,0,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,0
1.98304E+11,1983,4,0,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,0
1.98304E+11,1983,4,0,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,4
1.98304E+11,1983,4,0,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,0,7
1.98304E+11,1983,4,0,Philippines,Southeast Asia,Salay,,,Unknown,4,0
1.98304E+11,1983,4,12,Philippines,Southeast Asia,Unknown,17.555726,120.838718,Unknown,12,
1.98304E+11,1983,4,13,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Bombing/Explosion,4,0
1.98304E+11,1983,4,14,Philippines,Southeast Asia,Unknown,17.555726,120.838718,Assassination,1,0
1.98304E+11,1983,4,25,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Armed Assault,2,11
1.98308E+11,1983,8,21,Philippines,Southeast Asia,Manila,14.596051,120.978666,Assassination,1,0
1.98309E+11,1983,9,13,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,0
1.98309E+11,1983,9,25,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Bombing/Explosion,10,
1.98309E+11,1983,9,29,Philippines,Southeast Asia,Unknown,,,Armed Assault,46,8
1.9831E+11,1983,10,9,Myanmar,Southeast Asia,Rangoon,16.887781,96.149559,Bombing/Explosion,21,50
1.9831E+11,1983,10,18,Myanmar,Southeast Asia,Myaing Galay,,,Hostage Taking (Kidnapping),0,0
1.9831E+11,1983,10,21,Myanmar,Southeast Asia,Rangoon,16.887781,96.149559,Bombing/Explosion,0,0
1.98311E+11,1983,11,1,Philippines,Southeast Asia,Unknown,17.555726,120.838718,Assassination,1,0
1.98311E+11,1983,11,2,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,0
1.98401E+11,1984,1,13,Philippines,Southeast Asia,Ramain,7.972322,124.344864,Unknown,8,6
1.98402E+11,1984,2,3,Philippines,Southeast Asia,Unknown,6.705778,121.972109,Hostage Taking (Kidnapping),5,0
1.98402E+11,1984,2,9,Philippines,Southeast Asia,Unknown,7.828461,123.436612,Unknown,2,0
1.98402E+11,1984,2,10,Philippines,Southeast Asia,Dumalinao,7.818905,123.366468,Unknown,10,0
1.98403E+11,1984,3,11,Thailand,Southeast Asia,Chiang Mai,18.790977,98.960776,Bombing/Explosion,,20
1.98403E+11,1984,3,26,Indonesia,Southeast Asia,Yuroot,-4.346411,138.094482,Hostage Taking (Kidnapping),2,0
1.98403E+11,1984,3,27,Philippines,Southeast Asia,Unknown,,,Assassination,7,0
1.98404E+11,1984,4,0,Philippines,Southeast Asia,Bislig,,,Assassination,1,0
1.98404E+11,1984,4,11,Philippines,Southeast Asia,Sipocot,13.767671,122.976515,Assassination,3,0
1.98404E+11,1984,4,15,Philippines,Southeast Asia,Pulupandan,10.520803,122.801878,Armed Assault,5,4
1.98404E+11,1984,4,22,Philippines,Southeast Asia,Angadanan,16.756327,121.749039,Assassination,1,0
1.98405E+11,1984,5,1,Philippines,Southeast Asia,Candoni,9.816569,122.602103,Unknown,11,10
1.98405E+11,1984,5,1,Philippines,Southeast Asia,Siasi district,5.546116,120.818433,Armed Assault,5,0
1.98405E+11,1984,5,2,Philippines,Southeast Asia,Cauayan,,,Assassination,2,0
1.98405E+11,1984,5,3,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Unknown,8,4
1.98405E+11,1984,5,3,Philippines,Southeast Asia,San Pablo,,,Unknown,12,0
1.98405E+11,1984,5,3,Philippines,Southeast Asia,Polomoloc,6.218407,125.069466,Assassination,1,2
1.98405E+11,1984,5,4,Philippines,Southeast Asia,Sergio Osmena Sr,,,Assassination,2,0
1.98405E+11,1984,5,10,Philippines,Southeast Asia,Unknown,,,Unknown,5,0
1.98405E+11,1984,5,10,Philippines,Southeast Asia,Unknown,,,Unknown,5,0
1.98405E+11,1984,5,10,Philippines,Southeast Asia,Unknown,,,Unknown,5,0
1.98405E+11,1984,5,10,Philippines,Southeast Asia,Unknown,,,Unknown,5,0
1.98405E+11,1984,5,11,Philippines,Southeast Asia,Ligao,,,Unknown,4,1
1.98405E+11,1984,5,24,Philippines,Southeast Asia,Quezon City,14.67428,121.057495,Assassination,1,0
1.98406E+11,1984,6,28,Philippines,Southeast Asia,Bacolod,10.66925,122.949054,Unknown,5,2
1.98407E+11,1984,7,11,Philippines,Southeast Asia,Tayum,,,Assassination,1,0
1.98408E+11,1984,8,18,Philippines,Southeast Asia,Hadji Mohammad Ajul district,6.76949,122.447187,Unknown,10,3
1.98408E+11,1984,8,31,Philippines,Southeast Asia,Barobo,,,Assassination,1,1
1.98409E+11,1984,9,17,Philippines,Southeast Asia,Manila,14.596051,120.978666,Bombing/Explosion,0,0
1.98409E+11,1984,9,24,Philippines,Southeast Asia,Arteche,,,Unknown,5,0
1.9841E+11,1984,10,15,Philippines,Southeast Asia,Unknown,,,Unknown,10,0
1.9841E+11,1984,10,21,Philippines,Southeast Asia,Murcia,,,Assassination,2,0
1.98411E+11,1984,11,3,Philippines,Southeast Asia,Unknown,9.077235,126.197832,Bombing/Explosion,0,0
1.98411E+11,1984,11,3,Philippines,Southeast Asia,Lianga,8.633052,126.095835,Bombing/Explosion,58,21
1.98411E+11,1984,11,14,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Assassination,1,0
1.98411E+11,1984,11,17,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Assassination,1,0
1.98411E+11,1984,11,17,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Assassination,1,0
1.98411E+11,1984,11,19,Philippines,Southeast Asia,Jolo,6.050458,121.012245,Hostage Taking (Kidnapping),0,0
1.98411E+11,1984,11,28,Philippines,Southeast Asia,Bonbong,7.1075,125.9095,Armed Assault,8,12
1.98412E+11,1984,12,1,Philippines,Southeast Asia,Bayog,,,Unknown,33,40
1.98412E+11,1984,12,11,Philippines,Southeast Asia,Unknown,7.447973,125.810009,Unknown,12,0
1.98412E+11,1984,12,12,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Unknown,2,2
1.98412E+11,1984,12,14,Philippines,Southeast Asia,Unknown,15.543534,121.085281,Assassination,2,0
1.98412E+11,1984,12,15,Philippines,Southeast Asia,Santa Ana,,,Assassination,1,0
1.98412E+11,1984,12,24,Indonesia,Southeast Asia,Malang,-7.981894,112.626503,Bombing/Explosion,0,0
1.98412E+11,1984,12,28,Philippines,Southeast Asia,Cebu City,10.295334,123.87825,Assassination,1,0
1.98501E+11,1985,1,2,Philippines,Southeast Asia,Zaragoza,,,Assassination,4,0
1.98501E+11,1985,1,2,Philippines,Southeast Asia,La Paz,,,Assassination,1,3
1.98501E+11,1985,1,4,Philippines,Southeast Asia,Tabina,7.466934,123.408319,Facility/Infrastructure Attack,0,0
1.98501E+11,1985,1,12,Philippines,Southeast Asia,Lagonglong,8.807483,124.790124,Unknown,3,
1.98501E+11,1985,1,12,Philippines,Southeast Asia,Unknown,8.421877,125.839596,Unknown,2,9
1.98501E+11,1985,1,15,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Bombing/Explosion,0,27
1.98501E+11,1985,1,21,Indonesia,Southeast Asia,Unknown,,,Bombing/Explosion,0,0
1.98502E+11,1985,2,12,Philippines,Southeast Asia,Unknown,8.421877,125.839596,Unknown,2,9
1.98502E+11,1985,2,14,Philippines,Southeast Asia,Manila,14.596051,120.978666,Facility/Infrastructure Attack,30,0
1.98502E+11,1985,2,22,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Hostage Taking (Kidnapping),0,0
1.98502E+11,1985,2,25,Philippines,Southeast Asia,Manila,14.596051,120.978666,Facility/Infrastructure Attack,0,5
1.98503E+11,1985,3,15,Indonesia,Southeast Asia,Banyuwangi,-8.218116,114.367304,Bombing/Explosion,7,14
1.98503E+11,1985,3,18,Singapore,Southeast Asia,Singapore,1.27986,103.848989,Bombing/Explosion,0,0
1.98503E+11,1985,3,25,Philippines,Southeast Asia,Leon,,,Assassination,1,0
1.98503E+11,1985,3,25,Philippines,Southeast Asia,Bacolod,10.66925,122.949054,Hostage Taking (Barricade Incident),0,0
1.98503E+11,1985,3,28,Philippines,Southeast Asia,Manila,14.596051,120.978666,Unknown,20,0
1.98504E+11,1985,4,12,Philippines,Southeast Asia,Oporto,,,Assassination,1,0
1.98504E+11,1985,4,17,Philippines,Southeast Asia,Lianga,8.633052,126.095835,Armed Assault,1,0
1.98504E+11,1985,4,29,Philippines,Southeast Asia,Iligan,8.240043,124.244766,Assassination,1,0
1.98505E+11,1985,5,0,Philippines,Southeast Asia,Pagudpud,18.561633,120.787087,Assassination,1,0
1.98505E+11,1985,5,5,Philippines,Southeast Asia,Lugait,8.342063,124.259395,Armed Assault,3,7
1.98505E+11,1985,5,5,Philippines,Southeast Asia,Unknown,8.487969,124.650082,Hostage Taking (Kidnapping),0,0
1.98505E+11,1985,5,10,Philippines,Southeast Asia,Balingasag,8.744024,124.776528,Assassination,1,0
1.98505E+11,1985,5,10,Philippines,Southeast Asia,Balingasag,8.744024,124.776528,Facility/Infrastructure Attack,0,0
1.98505E+11,1985,5,12,Philippines,Southeast Asia,Idea,,,Assassination,1,0
1.98505E+11,1985,5,14,Philippines,Southeast Asia,Lupon,6.895545,126.013997,Bombing/Explosion,23,0
